date,mae,rmse
2025-01-28,0.4993381659009024,0.8664229798120346
2025-01-29,0.7887390481582648,1.4214156062049519
2025-01-30,0.432060258006812,0.571307228053047
2025-01-31,0.440747124788222,0.6262472645424848
2025-02-03,0.5416089280021291,0.6918314918948159
2025-02-04,0.3595948490176759,0.5313221047064325
2025-02-05,0.3307883238977431,0.4869726364059559
2025-02-06,0.9081349332212443,1.4661436897582125
2025-02-07,0.5302010040512953,0.8415294880863646
2025-02-10,0.4552593646952346,0.6978659461842455
2025-02-11,0.5850036119172174,0.9425860602918626
2025-02-12,0.6261176618745472,1.0533968167703809
2025-02-13,0.6312273744711413,1.1084477723889872
2025-02-14,0.3056700153018155,0.43217666619372297
2025-02-18,0.3822029830335035,0.5019692416290771
2025-02-19,0.8180590579456501,1.3201518543785125
2025-02-20,0.6550530717649257,1.0693653513086754
2025-02-21,0.48829304965207837,0.6361272652616439
2025-02-24,0.586508649796893,0.8400411969336052
2025-02-25,0.5480720171033476,0.7780005044895263
2025-02-26,0.3336570599626937,0.43916133955440134
2025-02-27,0.7215307332598895,1.036056733740483
2025-02-28,0.45851549210907905,0.6231957143841589
2025-03-03,0.6969586276135293,0.9753005804097217
2025-03-04,0.8563928166967858,1.1771779320726168
2025-03-05,0.6000908708204922,0.8126334180119553
2025-03-06,0.8741538998181552,1.1994785575670996
2025-03-07,0.8821341559441418,1.3069907075746672
2025-03-10,1.0789067227284206,1.3745705599758777
2025-03-11,1.2502661952870007,1.5132618385429293
2025-03-12,0.7817004971697964,1.1509904492959495
2025-03-13,1.0972885939152373,1.4010141086565537
2025-03-14,1.3155182214042798,1.972069585968122
2025-03-17,1.0420918101763978,1.6475944887559266
2025-03-18,0.8059087765471449,1.2686283343564086
2025-03-19,0.8065121073399832,1.349596678034461
2025-03-20,0.6424513765091029,1.180588556237976
2025-03-21,0.7410912376734753,1.0100765756928944
2025-03-24,3.3626872882188197,4.802485997517173
2025-03-25,0.49014721284654755,0.7632760577182376
2025-03-26,3.0195499875982237,4.026585330441704
2025-03-27,0.942417564119917,1.3929669764755825
2025-03-28,5.013456560517952,6.760853718933626
2025-03-31,1.483352636414958,2.196667478953273
2025-04-01,0.5253213621677763,0.6647967014493025
2025-04-02,0.4914592668842362,0.6335757835683736
2025-04-03,1.4057813035344766,1.8053267555990187
2025-04-04,2.310812988932622,3.0861795737124242
2025-04-07,2.485900156506129,3.1922693502805997
2025-04-08,2.195124263497805,2.7334441425419826
2025-04-09,2.728219129618019,3.33603147832677
2025-04-10,3.666944128803077,4.545110222862905
2025-04-11,3.506545741952633,4.068153413770268
2025-04-14,2.196781290862639,2.5709658974672323
2025-04-15,1.8737119831536866,2.251323707924422
2025-04-16,1.8575434836570914,2.1586882491715174
2025-04-17,1.4989082239973985,1.8122396388409505
2025-04-21,1.1438397906737003,1.3729238250848128
2025-04-22,1.8920792015603587,2.1732730939953537
2025-04-23,1.6782656280796955,1.9959789753625559
2025-04-24,1.101009105020943,1.4605331558456611
2025-04-25,0.8417660720704837,1.0085584383660917
2025-04-28,1.2763679686798932,1.5686920450532673
2025-04-29,1.1591448755862823,1.4290281928335726
2025-04-30,1.55899416068348,2.051166375696129
2025-05-01,1.252718187211719,1.7199967439466217
2025-05-02,1.008653055376903,1.2175552922728605
2025-05-05,1.053010323928017,1.3568225659502617
2025-05-06,1.1868194180075544,1.4478835041235822
2025-05-07,0.869578207213092,1.0769645485938726
2025-05-08,0.7330469942530297,0.8932171791564947
2025-05-09,0.6759531587929721,0.851348816717915
2025-05-12,0.28294219450686353,0.43395618845109973
2025-05-13,0.5530753127716437,0.8913911264124259
2025-05-14,0.33226655933350685,0.5118740057242245
2025-05-15,0.32329636777895954,0.5141117062449065
2025-05-16,0.5353039478062954,0.9698986689387366
2025-05-19,0.7130434174476958,1.2046888034715726
2025-05-20,0.6240077104798464,1.091223869270866
2025-05-21,0.5551301234343083,0.7330430151398284
2025-05-22,0.5001417549594412,0.6398476943707345
2025-05-23,0.6993024679408768,1.0086408546919194
2025-05-27,0.383094772686082,0.532860485956791
2025-05-28,0.5205682792541705,0.8489772611642717
2025-05-29,0.7555704678198141,1.1677735806429892
2025-05-30,0.60090779444865,1.0878538793642105
2025-06-02,0.3583392052359211,0.48645717529319055
2025-06-03,0.7588110276286822,1.2848985216199695
2025-06-04,0.5305947420322793,0.9596299833885922
2025-06-05,0.5999776396304682,0.9918798928633228
2025-06-06,0.7228748216582223,1.212386226630484
2025-06-09,0.8198718383216813,1.3316356507183085
2025-06-10,1.0315335867595785,1.5649424844676267
2025-06-11,0.8234002850133194,1.359493913221863
2025-06-12,0.9372181308620704,1.4703120082247165
2025-06-13,1.0123526141416783,1.437368027232442
2025-06-16,0.8936856422708901,1.4160313850663195
2025-06-17,1.0256769128898495,1.569082639432794
2025-06-18,0.43046015587579944,0.5488957500843459
2025-06-20,0.8047221572214603,1.1439853781192273
2025-06-23,0.9924578041128779,1.2927919584827958
2025-06-24,0.6651440762173821,0.9440888281780455
2025-06-25,0.5878557911887204,0.8185610020846225
2025-06-26,0.7727784188751929,1.1300529169532405
2025-06-27,0.46857106780877167,0.6795693149022477
2025-06-30,0.5603486234306686,0.8081717389352645
2025-07-01,0.5473424776852308,0.7718819466568015
2025-07-02,0.8325004298750084,1.2408926780374552
2025-07-03,0.5881397595151984,0.8366370399313814
2025-07-07,0.6584810799072519,0.861906457994061
2025-07-08,0.8903324348654142,1.2437330342659019
2025-07-09,0.7886109790552054,1.140393551537508
2025-07-10,0.5905571035830451,0.8476213934790731
2025-07-11,0.5449122430092557,0.7517218736563348
2025-07-14,0.8073510162194125,1.0781882170706478
2025-07-15,0.9846917439206326,1.4252840205580097
2025-07-16,0.6816456933387444,0.906717278854174
2025-07-17,0.9502901663739269,1.3726887856960939
2025-07-18,0.6718734183471528,0.9013063066606989
2025-07-21,0.8862257359864768,1.2302733834845097
2025-07-22,0.8439559425636864,1.2115462990292722
2025-07-23,0.5513214253557253,0.7491272035036431
2025-07-24,0.8656578864002545,1.2508311514482233
2025-07-25,0.4362348052045053,0.6227849002677932
2025-07-28,0.7097116351879934,1.0688968797028744
2025-07-29,0.8454357755972463,1.2494020168491964
2025-07-30,1.4922494616670416,2.15224277405454
2025-07-31,0.8576581122677831,1.2779356446263208
2025-08-01,1.0383627175804542,1.3415586131657904
2025-08-04,0.7374010446278779,0.9674617466425696
2025-08-05,0.8086838139623782,1.1208436143266742
2025-08-06,0.4855034715436257,0.6282866234965012
2025-08-07,0.7844464227695654,1.0892256573805372
2025-08-08,0.6960059291243311,0.9940192603327758
2025-08-11,0.7152034961900265,1.093022895781915
2025-08-12,0.7001675974349902,1.0830971005466592
2025-08-13,0.39709029294761966,0.5627821846837405
2025-08-14,0.7795390130128784,1.2339004381806542
2025-08-15,0.40652954294984994,0.6179137561299396
2025-08-18,0.7333618775262222,1.106633209382529
2025-08-19,0.5137310486988478,0.6572669954744716
2025-08-20,0.7223480827046047,1.0876783097323712
2025-08-21,0.7898687841146269,1.0843809856163567
2025-08-22,0.38440692090228,0.5024069352772441
2025-08-25,0.5951631906194175,0.8557319553252817
2025-08-27,0.39711835500162684,0.5579917432526925
2025-08-28,0.3854294833712349,0.4958071869189851
2025-08-29,0.49921396350072084,0.6925593630016545
2025-09-02,0.8082219524473309,1.0943637746562052
2025-09-03,0.7601184351322453,1.1340385786265292
2025-09-04,0.7998992124089984,1.1592535343620873
2025-09-05,0.8920573042772078,1.304100169195098
2025-09-08,0.7278458960125661,1.098779533271937
2025-09-09,0.6909199503028275,1.0601282079810144
2025-09-11,0.8146621124299654,1.3328398713359384
2025-09-12,0.922834716141567,1.436035543064728
